   12490    19940131        56.50000       0.000000
   12490    19940228        52.87500      -0.059735
   12490    19940331        54.62500       0.033097
   12490    19940429        57.50000       0.052632
   12490    19940531        63.00000       0.100000
   12490    19940630        58.75000      -0.067460
   12490    19940729        61.87500       0.053191
   12490    19940831        68.50000       0.111111
   12490    19940930        69.62500       0.016423
   12490    19941031        74.50000       0.070018
   12490    19941130        70.75000      -0.046980
   12490    19941230        73.50000       0.038869
   12490    19950131        72.12500      -0.018707
   12490    19950228        75.25000       0.046794
   12490    19950331        82.12500       0.091362
   12490    19950428        94.62500       0.152207
   12490    19950531        93.00000      -0.014531
   12490    19950630        96.00000       0.032258
   12490    19950731       108.87500       0.134115
   12490    19950831       103.37500      -0.048220
   12490    19950929        94.50000      -0.085852
   12490    19951031        97.25000       0.029101
   12490    19951130        96.62500      -0.003856
   12490    19951229        91.37500      -0.054334
   12490    19960131       108.50000       0.187414
   12490    19960229       122.62500       0.132488
   12490    19960329       111.25000      -0.092762
   12490    19960430       107.75000      -0.031461
   12490    19960531       106.75000      -0.006032
   12490    19960628        99.00000      -0.072600
   12490    19960731       107.50000       0.085859
   12490    19960830       114.37500       0.067209
   12490    19960930       124.50000       0.088525
   12490    19961031       129.00000       0.036145
   12490    19961129       159.37500       0.238178
